UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,REGION,CARRIER_GROUP,CLASS
UA,United Air Lines Inc.,P,3,F
UA,United Air Lines Inc.,P,3,F
UA,United Air Lines Inc.,P,3,F
UA,United Air Lines Inc.,P,3,F
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,P,3,P
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,F
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,A,3,P
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
UA,United Air Lines Inc.,D,3,F
